Date,Opening price,The maximum,The minimum,Closing price,Volume
20080421,916.0,928.8,911.5,913.8,0.0
20080422,915.77,925.6,912.2,917.3,0.0
20080423,916.37,922.8,897.15,903.2,0.0
20080424,903.17,906.75,883.5,885.8,0.0
20080425,886.52,896.4,878.2,885.15,0.0
20080426,,,,,
20080427,,,,,
20080428,885.15,895.7,886.62,892.5,0.0
20080429,892.6,893.47,869.12,870.05,0.0
20080430,869.82,878.57,862.82,873.5,0.0
20080501,876.77,881.7,847.1,851.65,0.0
20080502,851.87,859.2,845.87,855.45,0.0
20080503,,,,,
20080504,,,,,
20080505,855.45,874.25,856.7,873.05,0.0
20080506,873.67,883.1,871.6,875.05,0.0
20080507,876.0,881.4,863.8,867.15,0.0
20080508,868.65,885.8,865.85,882.3,0.0
20080509,883.4,889.65,870.4,883.9,0.0
20080510,,,,,
20080511,,,,,
20080512,883.9,889.75,878.2,881.9,0.0
20080513,882.65,885.65,861.4,865.5,0.0
20080514,865.5,871.05,860.05,863.65,0.0
20080515,864.7,887.8,862.4,880.45,0.0
20080516,881.95,905.1,880.5,901.3,0.0
20080517,,,,,
20080518,,,,,
20080519,901.3,913.8,900.95,903.95,0.0
20080520,903.95,923.6,903.2,918.35,0.0
20080521,918.35,932.6,916.7,931.35,0.0
20080522,932.1,935.3,917.5,920.85,0.0
20080523,921.0,929.5,915.25,924.2,0.0
20080524,,,,,
20080525,,,,,
20080526,924.2,929.1,923.9,928.1,0.0
20080527,928.75,930.75,904.2,904.8,0.0
20080528,905.85,909.8,889.6,900.1,0.0
20080529,902.4,903.2,873.4,876.4,0.0
20080530,878.15,889.15,870.45,885.9,0.0
20080531,,,,,
20080601,,,,,
20080602,885.9,897.5,881.5,889.5,0.0
20080603,890.55,897.15,875.45,880.4,0.0
20080604,880.25,886.7,876.2,877.65,0.0
20080605,878.7,880.1,865.1,877.75,0.0
20080606,878.05,902.25,877.65,901.35,0.0
20080607,,,,,
20080608,,,,,
20080609,901.35,909.2,891.25,891.9,0.0
20080610,891.9,894.9,864.0,866.35,0.0
20080611,867.7,883.05,867.5,879.55,0.0
20080612,880.65,882.2,857.65,867.9,0.0
20080613,869.05,874.3,859.5,870.2,0.0
20080614,,,,,
20080615,,,,,
20080616,870.2,894.9,867.05,881.3,0.0
20080617,882.1,888.5,874.55,881.9,0.0
20080618,882.42,895.7,880.87,892.95,0.0
