"Date","Open","High","Low","Close","Change","Change%"
"2020/09/21","6.7616","6.8050","6.7565","6.8043","0.0371","0.55"
"2020/09/18","6.7503","6.7760","6.7503","6.7672","0.0043","0.06"
"2020/09/17","6.7524","6.7797","6.7507","6.7629","0.0100","0.15"
"2020/09/16","6.7765","6.7773","6.7529","6.7529","-0.0272","-0.40"
"2020/09/15","6.7944","6.7966","6.7678","6.7801","-0.0279","-0.41"
"2020/09/14","6.8270","6.8326","6.8080","6.8080","-0.0250","-0.37"
"2020/09/11","6.8349","6.8390","6.8310","6.8330","-0.0005","-0.01"
"2020/09/10","6.8300","6.8424","6.8250","6.8335","0.0027","0.04"
"2020/09/09","6.8433","6.8559","6.8298","6.8308","-0.0127","-0.19"
"2020/09/08","6.8320","6.8509","6.8271","6.8435","0.0135","0.20"
"2020/09/07","6.8290","6.8340","6.8260","6.8300","-0.0109","-0.16"
"2020/09/04","6.8399","6.8465","6.8330","6.8409","-0.0034","-0.05"
"2020/09/03","6.8328","6.8475","6.8235","6.8443","0.0068","0.10"
"2020/09/02","6.8270","6.8386","6.8213","6.8375","0.0102","0.15"
"2020/09/01","6.8410","6.8462","6.8105","6.8273","-0.0201","-0.29"
"2020/08/31","6.8603","6.8621","6.8407","6.8474","-0.0173","-0.25"
"2020/08/28","6.8849","6.8860","6.8604","6.8647","-0.0279","-0.40"
"2020/08/27","6.8870","6.8951","6.8733","6.8926","0.0071","0.10"
"2020/08/26","6.9060","6.9062","6.8855","6.8855","-0.0261","-0.38"
"2020/08/25","6.9080","6.9151","6.9063","6.9116","-0.0064","-0.09"
"2020/08/24","6.9127","6.9205","6.9098","6.9180","0.0001","0.00"
"2020/08/22","6.9086","6.9244","6.8985","6.9179","0.0000","0.00"
"2020/08/21","6.9086","6.9244","6.8985","6.9179","0.0036","0.05"
"2020/08/20","6.9283","6.9284","6.9121","6.9143","-0.0049","-0.07"
"2020/08/19","6.9156","6.9231","6.9033","6.9192","-0.0023","-0.03"
"2020/08/18","6.9297","6.9346","6.9091","6.9215","-0.0103","-0.15"
"2020/08/17","6.9392","6.9466","6.9284","6.9318","-0.0183","-0.26"
"2020/08/14","6.9452","6.9530","6.9388","6.9501","0.0061","0.09"
"2020/08/13","6.9309","6.9469","6.9296","6.9440","0.0077","0.11"
"2020/08/12","6.9469","6.9570","6.9319","6.9363","-0.0050","-0.07"
"2020/08/11","6.9553","6.9585","6.9376","6.9413","-0.0197","-0.28"
"2020/08/10","6.9644","6.9720","6.9556","6.9610","-0.0060","-0.09"
"2020/08/07","6.9551","6.9733","6.9515","6.9670","0.0150","0.22"
"2020/08/06","6.9334","6.9523","6.9334","6.9520","0.0167","0.24"
"2020/08/05","6.9631","6.9667","6.9336","6.9353","-0.0367","-0.53"
"2020/08/04","6.9820","6.9864","6.9674","6.9720","-0.0079","-0.11"
"2020/08/03","6.9787","6.9846","6.9671","6.9799","0.0055","0.08"
"2020/07/31","6.9919","6.9919","6.9694","6.9744","-0.0336","-0.48"
"2020/07/30","6.9940","7.0081","6.9917","7.0080","0.0067","0.10"
"2020/07/29","7.0010","7.0051","6.9915","7.0013","0.0015","0.02"
"2020/07/28","6.9875","7.0096","6.9867","6.9998","0.0048","0.07"
"2020/07/27","6.9992","7.0051","6.9943","6.9950","-0.0219","-0.31"
"2020/07/24","7.0023","7.0232","7.0002","7.0169","0.0135","0.19"
"2020/07/23","7.0075","7.0135","6.9890","7.0034","0.0056","0.08"
"2020/07/22","6.9717","7.0109","6.9632","6.9978","0.0195","0.28"
"2020/07/21","6.9823","6.9953","6.9783","6.9783","-0.0028","-0.04"
"2020/07/20","6.9904","7.0009","6.9809","6.9811","-0.0101","-0.14"
"2020/07/17","6.9949","7.0042","6.9901","6.9912","0.0030","0.04"
"2020/07/16","6.9823","7.0016","6.9823","6.9882","-0.0003","-0.00"
"2020/07/15","6.9909","7.0043","6.9814","6.9885","-0.0175","-0.25"
"2020/07/14","7.0101","7.0192","7.0007","7.0060","0.0101","0.14"
"2020/07/13","6.9999","7.0046","6.9904","6.9959","-0.0031","-0.04"
"2020/07/10","6.9986","7.0120","6.9963","6.9990","0.0066","0.09"
"2020/07/09","6.9959","7.0000","6.9775","6.9924","-0.0117","-0.17"
"2020/07/08","7.0218","7.0237","6.9999","7.0041","-0.0086","-0.12"
"2020/07/07","7.0053","7.0188","7.0015","7.0127","-0.0032","-0.05"
"2020/07/06","7.0625","7.0633","7.0123","7.0159","-0.0500","-0.71"
"2020/07/03","7.0658","7.0695","7.0588","7.0659","-0.0001","-0.00"
"2020/07/02","7.0601","7.0701","7.0591","7.0660","-0.0044","-0.06"
"2020/07/01","7.0670","7.0716","7.0539","7.0704","-0.0060","-0.08"
"2020/06/30","7.0725","7.0779","7.0619","7.0764","-0.0030","-0.04"
"2020/06/29","7.0819","7.0819","7.0706","7.0794","0.0024","0.03"
"2020/06/26","7.0770","7.0770","7.0770","7.0770","0.0000","0.00"
"2020/06/25","7.0770","7.0781","7.0770","7.0770","-0.0011","-0.02"
"2020/06/24","7.0576","7.0781","7.0514","7.0781","0.0205","0.29"
"2020/06/23","7.0659","7.0880","7.0564","7.0576","-0.0102","-0.14"
"2020/06/22","7.0704","7.0813","7.0663","7.0678","-0.0026","-0.04"
"2020/06/19","7.0883","7.0912","7.0704","7.0704","-0.0188","-0.27"
"2020/06/18","7.0905","7.0928","7.0703","7.0892","0.0038","0.05"
"2020/06/17","7.0855","7.0964","7.0835","7.0854","-0.0001","-0.00"
"2020/06/16","7.0886","7.0886","7.0683","7.0855","-0.0031","-0.04"
"2020/06/15","7.0809","7.0980","7.0809","7.0886","0.0081","0.11"
"2020/06/12","7.0640","7.0880","7.0640","7.0805","0.0156","0.22"
"2020/06/11","7.0599","7.0747","7.0551","7.0649","0.0050","0.07"
"2020/06/10","7.0765","7.0839","7.0563","7.0599","-0.0166","-0.23"
"2020/06/09","7.0701","7.0906","7.0686","7.0765","0.0064","0.09"
"2020/06/08","7.0808","7.0904","7.0687","7.0701","-0.0107","-0.15"
"2020/06/05","7.1076","7.1144","7.0798","7.0808","-0.0270","-0.38"
"2020/06/04","7.1178","7.1299","7.1040","7.1078","-0.0055","-0.08"
"2020/06/03","7.0992","7.1256","7.0901","7.1133","0.0120","0.17"
"2020/06/02","7.1263","7.1263","7.0961","7.1013","-0.0264","-0.37"
"2020/06/01","7.1340","7.1390","7.1107","7.1277","-0.0063","-0.09"
"2020/05/29","7.1448","7.1571","7.1307","7.1340","-0.0100","-0.14"
"2020/05/28","7.1680","7.1681","7.1440","7.1440","-0.0255","-0.36"
"2020/05/27","7.1341","7.1766","7.1339","7.1695","0.0346","0.48"
"2020/05/26","7.1359","7.1381","7.1258","7.1349","-0.0010","-0.01"
"2020/05/25","7.1256","7.1426","7.1256","7.1359","0.0088","0.12"
"2020/05/22","7.1138","7.1435","7.1132","7.1271","0.0132","0.19"
"2020/05/21","7.0928","7.1152","7.0921","7.1139","0.0254","0.36"
"2020/05/20","7.0980","7.1091","7.0885","7.0885","-0.0095","-0.13"
"2020/05/19","7.1085","7.1122","7.0977","7.0980","-0.0100","-0.14"
"2020/05/18","7.1012","7.1191","7.1012","7.1080","0.0068","0.10"
"2020/05/15","7.0934","7.1062","7.0934","7.1012","0.0055","0.08"
"2020/05/14","7.0910","7.1024","7.0910","7.0957","0.0036","0.05"
"2020/05/13","7.0815","7.0958","7.0815","7.0921","0.0106","0.15"
"2020/05/12","7.0971","7.0993","7.0789","7.0815","-0.0176","-0.25"
"2020/05/11","7.0731","7.0991","7.0708","7.0991","0.0256","0.36"
"2020/05/08","7.0824","7.0824","7.0688","7.0735","-0.0089","-0.13"
"2020/05/07","7.1030","7.1070","7.0824","7.0824","-0.0207","-0.29"
"2020/05/06","7.0601","7.1049","7.0601","7.1031","0.0431","0.61"
"2020/05/05","7.0601","7.0621","7.0600","7.0600","0.0000","0.00"
"2020/05/04","7.0601","7.0621","7.0600","7.0600","-0.0001","-0.00"
"2020/05/01","7.0599","7.0601","7.0599","7.0601","0.0001","0.00"
"2020/04/30","7.0767","7.0767","7.0465","7.0600","-0.0167","-0.24"
"2020/04/29","7.0775","7.0808","7.0701","7.0767","-0.0008","-0.01"
"2020/04/28","7.0814","7.0899","7.0709","7.0775","-0.0039","-0.06"
"2020/04/27","7.0813","7.0887","7.0699","7.0814","0.0002","0.00"
"2020/04/24","7.0653","7.0869","7.0653","7.0812","0.0146","0.21"
"2020/04/23","7.0820","7.0863","7.0624","7.0666","-0.0175","-0.25"
"2020/04/22","7.0913","7.0970","7.0771","7.0841","-0.0072","-0.10"
"2020/04/21","7.0798","7.0981","7.0796","7.0913","0.0193","0.27"
"2020/04/20","7.0710","7.0820","7.0684","7.0720","0.0010","0.01"
"2020/04/17","7.0777","7.0820","7.0650","7.0710","-0.0064","-0.09"
"2020/04/16","7.0663","7.0826","7.0663","7.0774","0.0111","0.16"
"2020/04/15","7.0449","7.0679","7.0449","7.0663","0.0202","0.29"
"2020/04/14","7.0500","7.0624","7.0395","7.0461","-0.0041","-0.06"
"2020/04/13","7.0319","7.0559","7.0319","7.0502","0.0183","0.26"
"2020/04/10","7.0427","7.0464","7.0262","7.0319","-0.0108","-0.15"
"2020/04/09","7.0619","7.0733","7.0318","7.0427","-0.0192","-0.27"
"2020/04/08","7.0600","7.0722","7.0562","7.0619","0.0192","0.27"
"2020/04/07","7.0902","7.0905","7.0427","7.0427","-0.0500","-0.70"
"2020/04/06","7.0908","7.0927","7.0908","7.0927","0.0020","0.03"
"2020/04/03","7.0819","7.0979","7.0795","7.0907","0.0088","0.12"
"2020/04/02","7.1127","7.1266","7.0819","7.0819","-0.0169","-0.24"
"2020/04/01","7.0807","7.1063","7.0792","7.0988","0.0164","0.23"
"2020/03/31","7.0985","7.0994","7.0794","7.0824","-0.0162","-0.23"
"2020/03/30","7.0941","7.1025","7.0862","7.0986","0.0045","0.06"
"2020/03/27","7.0711","7.0967","7.0539","7.0941","0.0230","0.33"
"2020/03/26","7.1098","7.1199","7.0666","7.0711","-0.0384","-0.54"
"2020/03/25","7.0630","7.1152","7.0486","7.1095","0.0484","0.69"
"2020/03/24","7.0900","7.0910","7.0576","7.0611","-0.0289","-0.41"
"2020/03/23","7.0949","7.1215","7.0774","7.0900","-0.0049","-0.07"
"2020/03/20","7.1058","7.1082","7.0495","7.0949","-0.0108","-0.15"
"2020/03/19","7.0459","7.1238","7.0459","7.1057","0.0598","0.85"
"2020/03/18","7.0058","7.0465","7.0033","7.0459","0.0401","0.57"
"2020/03/17","6.9912","7.0227","6.9857","7.0058","0.0145","0.21"
"2020/03/16","7.0035","7.0229","6.9884","6.9913","-0.0122","-0.17"
"2020/03/13","7.0282","7.0328","6.9732","7.0035","-0.0247","-0.35"
"2020/03/12","6.9599","7.0361","6.9599","7.0282","0.0683","0.98"
"2020/03/11","6.9549","6.9650","6.9445","6.9599","0.0050","0.07"
"2020/03/10","6.9449","6.9597","6.9278","6.9549","0.0100","0.14"
"2020/03/09","6.9290","6.9532","6.9099","6.9449","0.0152","0.22"
"2020/03/06","6.9367","6.9577","6.9247","6.9297","-0.0068","-0.10"
"2020/03/05","6.9245","6.9436","6.9245","6.9365","0.0125","0.18"
"2020/03/04","6.9611","6.9611","6.9206","6.9240","-0.0338","-0.49"
"2020/03/03","6.9596","6.9831","6.9563","6.9578","-0.0012","-0.02"
"2020/03/02","6.9905","6.9919","6.9511","6.9590","-0.0315","-0.45"
"2020/02/28","7.0037","7.0119","6.9792","6.9905","-0.0125","-0.18"
"2020/02/27","7.0225","7.0225","7.0009","7.0030","-0.0183","-0.26"
"2020/02/26","7.0129","7.0249","7.0124","7.0213","0.0085","0.12"
"2020/02/25","7.0286","7.0293","7.0082","7.0128","-0.0157","-0.22"
"2020/02/24","7.0254","7.0398","7.0238","7.0285","0.0031","0.04"
"2020/02/21","7.0225","7.0425","7.0225","7.0254","0.0030","0.04"
"2020/02/20","6.9975","7.0256","6.9975","7.0224","0.0250","0.36"
"2020/02/19","6.9949","7.0125","6.9894","6.9974","0.0026","0.04"
"2020/02/18","6.9806","7.0065","6.9806","6.9948","0.0143","0.20"
"2020/02/17","6.9858","6.9868","6.9719","6.9805","-0.0053","-0.08"
"2020/02/14","6.9769","6.9869","6.9733","6.9858","0.0108","0.15"
"2020/02/13","6.9713","6.9850","6.9713","6.9750","0.0043","0.06"
"2020/02/12","6.9650","6.9760","6.9590","6.9707","0.0058","0.08"
"2020/02/11","6.9820","6.9843","6.9594","6.9649","-0.0170","-0.24"
"2020/02/10","7.0002","7.0024","6.9758","6.9819","-0.0183","-0.26"
"2020/02/07","6.9707","7.0008","6.9703","7.0002","0.0309","0.44"
"2020/02/06","6.9737","6.9815","6.9559","6.9693","-0.0027","-0.04"
"2020/02/05","6.9984","7.0069","6.9659","6.9720","-0.0258","-0.37"
"2020/02/04","7.0207","7.0214","6.9874","6.9978","-0.0229","-0.33"
"2020/02/03","6.9363","7.0248","6.9363","7.0207","0.0844","1.22"
"2020/01/31","6.9363","6.9363","6.9363","6.9363","0.0000","0.00"
"2020/01/30","6.9404","6.9404","6.9363","6.9363","0.0000","0.00"
"2020/01/29","6.9360","6.9375","6.9360","6.9363","0.0000","0.00"
"2020/01/28","6.9404","6.9404","6.9363","6.9363","0.0000","0.00"
"2020/01/27","6.9363","6.9404","6.9363","6.9363","0.0013","0.02"
"2020/01/24","6.9404","6.9404","6.9350","6.9350","-0.0015","-0.02"
