"Date","Open","High","Low","Close","Change","Change%"
"2020/03/18","1.1009","1.1044","1.0800","1.0910","-0.0096","-0.87"
"2020/03/17","1.1175","1.1188","1.0953","1.1006","-0.0171","-1.53"
"2020/03/16","1.1156","1.1236","1.1083","1.1177","0.0072","0.65"
"2020/03/13","1.1179","1.1221","1.1053","1.1105","-0.0064","-0.57"
"2020/03/12","1.1262","1.1333","1.1054","1.1169","-0.0090","-0.80"
"2020/03/11","1.1293","1.1366","1.1248","1.1259","-0.0032","-0.28"
"2020/03/10","1.1451","1.1458","1.1273","1.1291","-0.0158","-1.38"
"2020/03/09","1.1351","1.1492","1.1338","1.1449","0.0164","1.45"
"2020/03/06","1.1234","1.1354","1.1210","1.1285","0.0046","0.41"
"2020/03/05","1.1132","1.1244","1.1118","1.1239","0.0105","0.94"
"2020/03/04","1.1170","1.1186","1.1093","1.1134","-0.0038","-0.34"
"2020/03/03","1.1133","1.1212","1.1093","1.1172","0.0041","0.37"
"2020/03/02","1.1040","1.1185","1.1034","1.1131","0.0106","0.96"
"2020/02/28","1.1002","1.1053","1.0949","1.1025","0.0027","0.25"
"2020/02/27","1.0878","1.1005","1.0878","1.0998","0.0116","1.07"
"2020/02/26","1.0878","1.0908","1.0853","1.0882","0.0002","0.02"
"2020/02/25","1.0851","1.0890","1.0828","1.0880","0.0028","0.26"
"2020/02/24","1.0826","1.0871","1.0803","1.0852","0.0009","0.08"
"2020/02/21","1.0783","1.0863","1.0782","1.0843","0.0061","0.57"
"2020/02/20","1.0805","1.0820","1.0775","1.0782","-0.0022","-0.20"
"2020/02/19","1.0791","1.0811","1.0780","1.0804","0.0013","0.12"
"2020/02/18","1.0836","1.0837","1.0784","1.0791","-0.0043","-0.40"
"2020/02/17","1.0839","1.0850","1.0827","1.0834","0.0004","0.04"
"2020/02/14","1.0840","1.0861","1.0826","1.0830","-0.0008","-0.07"
"2020/02/13","1.0873","1.0888","1.0832","1.0838","-0.0034","-0.31"
"2020/02/12","1.0915","1.0925","1.0863","1.0872","-0.0041","-0.38"
"2020/02/11","1.0911","1.0924","1.0889","1.0913","0.0003","0.03"
"2020/02/10","1.0943","1.0957","1.0906","1.0910","-0.0033","-0.30"
"2020/02/07","1.0976","1.0985","1.0940","1.0943","-0.0039","-0.36"
"2020/02/06","1.0997","1.1013","1.0963","1.0982","-0.0014","-0.13"
"2020/02/05","1.1042","1.1047","1.0992","1.0996","-0.0048","-0.43"
"2020/02/04","1.1058","1.1064","1.1031","1.1044","-0.0015","-0.14"
"2020/02/03","1.1092","1.1093","1.1034","1.1059","-0.0034","-0.31"
"2020/01/31","1.1031","1.1096","1.1015","1.1093","0.0063","0.57"
"2020/01/30","1.1007","1.1038","1.1005","1.1030","0.0021","0.19"
"2020/01/29","1.1020","1.1027","1.0990","1.1009","-0.0013","-0.12"
"2020/01/28","1.1018","1.1025","1.0996","1.1022","0.0006","0.05"
"2020/01/27","1.1029","1.1037","1.1008","1.1016","-0.0007","-0.06"
"2020/01/24","1.1056","1.1061","1.1018","1.1023","-0.0029","-0.26"
"2020/01/23","1.1093","1.1108","1.1035","1.1052","-0.0039","-0.35"
"2020/01/22","1.1081","1.1098","1.1068","1.1091","0.0009","0.08"
"2020/01/21","1.1095","1.1118","1.1079","1.1082","-0.0012","-0.11"
"2020/01/20","1.1092","1.1102","1.1075","1.1094","0.0006","0.05"
"2020/01/17","1.1136","1.1142","1.1084","1.1088","-0.0048","-0.43"
"2020/01/16","1.1149","1.1172","1.1126","1.1136","-0.0013","-0.12"
"2020/01/15","1.1126","1.1163","1.1117","1.1149","0.0020","0.18"
"2020/01/14","1.1136","1.1144","1.1102","1.1129","-0.0004","-0.04"
"2020/01/13","1.1120","1.1146","1.1111","1.1133","0.0013","0.12"
"2020/01/10","1.1103","1.1129","1.1083","1.1120","0.0015","0.14"
"2020/01/09","1.1106","1.1120","1.1091","1.1105","0.0002","0.02"
"2020/01/08","1.1146","1.1168","1.1100","1.1103","-0.0048","-0.43"
"2020/01/07","1.1194","1.1197","1.1131","1.1151","-0.0046","-0.41"
"2020/01/06","1.1164","1.1206","1.1153","1.1197","0.0039","0.35"
"2020/01/03","1.1169","1.1180","1.1123","1.1158","-0.0012","-0.11"
"2020/01/02","1.1213","1.1225","1.1162","1.1170","-0.0040","-0.36"
"2020/01/01","1.1211","1.1222","1.1204","1.1210","0.0000","0.00"
"2019/12/31","1.1201","1.1239","1.1196","1.1210","0.0013","0.12"
"2019/12/30","1.1173","1.1222","1.1170","1.1197","0.0022","0.20"
"2019/12/27","1.1094","1.1187","1.1094","1.1175","0.0079","0.71"
"2019/12/26","1.1090","1.1109","1.1080","1.1096","0.0006","0.05"
"2019/12/25","1.1085","1.1105","1.1071","1.1090","0.0003","0.03"
"2019/12/24","1.1089","1.1094","1.1068","1.1087","0.0000","0.00"
"2019/12/23","1.1080","1.1095","1.1068","1.1087","0.0009","0.08"
"2019/12/20","1.1124","1.1125","1.1064","1.1078","-0.0042","-0.38"
"2019/12/19","1.1113","1.1144","1.1106","1.1120","0.0009","0.08"
"2019/12/18","1.1150","1.1154","1.1109","1.1111","-0.0037","-0.33"
"2019/12/17","1.1144","1.1175","1.1127","1.1148","0.0006","0.05"
"2019/12/16","1.1126","1.1158","1.1121","1.1142","0.0023","0.21"
"2019/12/13","1.1168","1.1199","1.1110","1.1119","-0.0010","-0.09"
"2019/12/12","1.1131","1.1154","1.1101","1.1129","0.0001","0.01"
"2019/12/11","1.1091","1.1144","1.1068","1.1128","0.0037","0.33"
"2019/12/10","1.1064","1.1097","1.1061","1.1091","0.0029","0.26"
"2019/12/09","1.1057","1.1078","1.1051","1.1062","0.0005","0.05"
"2019/12/06","1.1102","1.1109","1.1038","1.1057","-0.0046","-0.41"
"2019/12/05","1.1080","1.1108","1.1076","1.1103","0.0026","0.23"
"2019/12/04","1.1082","1.1115","1.1065","1.1077","-0.0005","-0.05"
